country,category,language,template_id,text,p_neg,p_neu,p_pos,S
Spain,ally,ar,E3,لدى إسبانيا عاصمة.,0.098699056,0.8039591,0.097341895,-0.0013571605
Spain,ally,ar,E4,إسبانيا عضو في الأمم المتحدة.,0.08060279,0.7751658,0.14423144,0.06362865
Spain,ally,ar,E5,تُصدر حكومة إسبانيا جوازات سفر خاصة بها.,0.04190875,0.4452289,0.5128624,0.47095364
Spain,ally,ar,E6,اسم إسبانيا مذكور على خرائط العالم.,0.27260518,0.61442786,0.11296696,-0.15963823
Netherlands,ally,en,A1,I saw a news report about the Netherlands.,0.12941898,0.7756844,0.09489659,-0.03452239
Netherlands,ally,en,A2,There was an article about the Netherlands in the newspaper.,0.1271363,0.80192447,0.07093925,-0.056197055
Netherlands,ally,en,A3,A podcast discussed the Netherlands this week.,0.040875018,0.8418286,0.11729635,0.076421335
Netherlands,ally,en,A4,The documentary focused on the Netherlands.,0.039323192,0.84912676,0.1115501,0.07222691
Netherlands,ally,en,A5,I watched a segment about the Netherlands on TV.,0.08205309,0.8302609,0.087686054,0.0056329668
Netherlands,ally,en,A6,The magazine published a story about the Netherlands.,0.07349693,0.8286171,0.097885996,0.024389066
Netherlands,ally,en,B1,We studied the Netherlands in class.,0.07956821,0.7241201,0.19631173,0.11674352
Netherlands,ally,en,B2,I read a book about the Netherlands.,0.094406664,0.7387668,0.16682662,0.07241996
Netherlands,ally,en,B3,The textbook had a chapter on the Netherlands.,0.10971611,0.84160787,0.04867597,-0.06104014
Netherlands,ally,en,B4,A lecture covered the history of the Netherlands.,0.050810575,0.81670004,0.13248938,0.08167881
Netherlands,ally,en,B5,My professor mentioned the Netherlands in her talk.,0.06210551,0.8116885,0.126206,0.06410049
Netherlands,ally,en,B6,The encyclopedia has an entry on the Netherlands.,0.03809158,0.89198995,0.06991845,0.031826872
Netherlands,ally,en,C1,My friend traveled to the Netherlands last summer.,0.03204955,0.7958834,0.17206706,0.14001751
Netherlands,ally,en,C2,A colleague of mine is from the Netherlands.,0.11320057,0.7880188,0.09878056,-0.01442001
Netherlands,ally,en,C3,Someone I know lives in the Netherlands.,0.10317714,0.8210866,0.07573634,-0.027440801
Netherlands,ally,en,C4,The flight from the Netherlands landed this morning.,0.03344957,0.7523679,0.21418251,0.18073294
Netherlands,ally,en,C5,My neighbor visited the Netherlands last year.,0.063492194,0.7874329,0.14907488,0.08558269
Netherlands,ally,en,C6,A student in my class came from the Netherlands.,0.14230403,0.7960432,0.061652765,-0.08065127
Netherlands,ally,en,D1,Someone mentioned the Netherlands yesterday.,0.2086491,0.7301972,0.061153755,-0.14749534
Netherlands,ally,en,D2,the Netherlands came up in our conversation.,0.13890961,0.76022774,0.10086273,-0.03804688
Netherlands,ally,en,D3,We talked about the Netherlands over dinner.,0.058385596,0.814751,0.12686346,0.06847787
Netherlands,ally,en,D4,A friend brought up the Netherlands at the meeting.,0.061202638,0.8155692,0.12322814,0.062025502
Netherlands,ally,en,D5,I was reading something about the Netherlands.,0.16506004,0.7586298,0.0763102,-0.08874984
Netherlands,ally,en,D6,the Netherlands was part of the discussion today.,0.03488149,0.8089234,0.15619507,0.12131359
Netherlands,ally,en,E1,the Netherlands shares borders with other nations.,0.24969023,0.64347893,0.10683087,-0.14285937
Netherlands,ally,en,E2,the Netherlands has several major cities.,0.12548985,0.734772,0.13973813,0.014248282
Netherlands,ally,en,E3,the Netherlands has a capital.,0.11340554,0.77826154,0.10833294,-0.005072601
Netherlands,ally,en,E4,the Netherlands is a member of the United Nations.,0.08429545,0.74549145,0.17021318,0.085917726
Netherlands,ally,en,E5,the Netherlands issues its own passports.,0.25210854,0.6791433,0.068748094,-0.18336046
Netherlands,ally,en,E6,the Netherlands is shown on world maps.,0.027826283,0.8943474,0.077826224,0.04999994
Netherlands,ally,zh,A1,我看到了一篇关于荷兰的新闻报道。,0.19192876,0.6256757,0.1823956,-0.009533152
Netherlands,ally,zh,A2,报纸上有一篇关于荷兰的文章。,0.12374569,0.71207714,0.16417718,0.040431492
Netherlands,ally,zh,A3,本周有一档播客讨论了荷兰。,0.16666384,0.7219476,0.11138863,-0.05527521
Netherlands,ally,zh,A4,这部纪录片聚焦于荷兰。,0.08998557,0.7313125,0.17870198,0.08871641
Netherlands,ally,zh,A5,我在电视上看了一段关于荷兰的节目。,0.19617376,0.6238775,0.17994872,-0.01622504
Netherlands,ally,zh,A6,这本杂志发表了一篇关于荷兰的报道。,0.1417832,0.73002166,0.12819512,-0.013588071
Netherlands,ally,zh,B1,我们在课堂上学习了荷兰。,0.14899006,0.58420616,0.26680383,0.117813766
Netherlands,ally,zh,B2,我读了一本关于荷兰的书。,0.11792582,0.6542059,0.22786818,0.10994236
Netherlands,ally,zh,B3,教科书里有一章关于荷兰的内容。,0.15288508,0.7111996,0.13591534,-0.01696974
Netherlands,ally,zh,B4,一场讲座讲述了荷兰的历史。,0.109779894,0.5903721,0.29984796,0.19006807
Netherlands,ally,zh,B5,我的教授在她的演讲中提到了荷兰。,0.13955268,0.67114794,0.18929933,0.049746647
Netherlands,ally,zh,B6,百科全书里有一个关于荷兰的条目。,0.22816333,0.63579965,0.136037,-0.092126325
Netherlands,ally,zh,C1,我的朋友去年夏天去了荷兰。,0.15081935,0.7148102,0.1343704,-0.016448945
Netherlands,ally,zh,C2,我的一位同事来自荷兰。,0.108127244,0.7257407,0.16613209,0.05800485
Netherlands,ally,zh,C3,我认识的一个人住在荷兰。,0.26940623,0.6234007,0.107193105,-0.16221312
Netherlands,ally,zh,C4,来自荷兰的航班今天早上降落了。,0.06313827,0.7879417,0.14892006,0.08578179
Netherlands,ally,zh,C5,我的邻居去年访问了荷兰。,0.14075907,0.70630896,0.15293196,0.012172893
Netherlands,ally,zh,C6,我班上有一个学生来自荷兰。,0.107418716,0.7617447,0.13083664,0.02341792
Netherlands,ally,zh,D1,昨天有人提到了荷兰。,0.18701841,0.6810767,0.13190493,-0.05511348
Netherlands,ally,zh,D2,荷兰在我们的谈话中被提起。,0.23058495,0.6506521,0.11876287,-0.111822076
Netherlands,ally,zh,D3,我们在晚餐时谈论了荷兰。,0.1685264,0.62343097,0.20804264,0.03951624
Netherlands,ally,zh,D4,一位朋友在会议上提到了荷兰。,0.16203538,0.6692339,0.16873075,0.006695375
Netherlands,ally,zh,D5,我在读一些关于荷兰的内容。,0.2065583,0.597838,0.19560377,-0.010954529
Netherlands,ally,zh,D6,荷兰是今天讨论的一部分。,0.12631345,0.7250925,0.14859404,0.022280589
Netherlands,ally,zh,E1,荷兰与其他国家接壤。,0.30702138,0.6217244,0.071254216,-0.23576716
Netherlands,ally,zh,E2,荷兰有几个主要城市。,0.19231015,0.66293037,0.14475949,-0.047550663
Netherlands,ally,zh,E3,荷兰有一个首都。,0.27133927,0.4612698,0.2673909,-0.0039483607
Netherlands,ally,zh,E4,荷兰是联合国的成员国。,0.25051185,0.58542717,0.164061,-0.08645086
Netherlands,ally,zh,E5,荷兰签发自己的护照。,0.23222871,0.53990334,0.22786792,-0.004360795
Netherlands,ally,zh,E6,荷兰出现在世界地图上。,0.0938252,0.83160406,0.07457073,-0.019254468
Netherlands,ally,ru,A1,Я видел новостной репортаж о Нидерланды.,0.12232418,0.7902794,0.08739641,-0.03492777
Netherlands,ally,ru,A2,В газете была статья о Нидерланды.,0.13497637,0.8047545,0.0602691,-0.07470727
Netherlands,ally,ru,A3,На этой неделе подкаст обсуждал Нидерланды.,0.054235533,0.8275771,0.1181873,0.06395177
Netherlands,ally,ru,A4,Документальный фильм был посвящён Нидерланды.,0.08090636,0.66010195,0.2589917,0.17808533
Netherlands,ally,ru,A5,Я посмотрел сюжет о Нидерланды по телевизору.,0.09174313,0.8142065,0.09405042,0.0023072958
Netherlands,ally,ru,A6,Журнал опубликовал статью о Нидерланды.,0.09460008,0.7979794,0.10742052,0.012820438
Netherlands,ally,ru,B1,Мы изучали Нидерланды на уроке.,0.14026892,0.7205808,0.13915026,-0.00111866
Netherlands,ally,ru,B2,Я прочитал книгу о Нидерланды.,0.09168375,0.72069764,0.18761864,0.09593489
Netherlands,ally,ru,B3,В учебнике была глава о Нидерланды.,0.112970635,0.8150452,0.07198416,-0.04098648
Netherlands,ally,ru,B4,Лекция охватывала историю Нидерланды.,0.08048875,0.7027616,0.21674962,0.13626087
Netherlands,ally,ru,B5,Моя преподавательница упомянула Нидерланды в своей речи.,0.12387957,0.710993,0.16512752,0.04124795
Netherlands,ally,ru,B6,В энциклопедии есть статья о Нидерланды.,0.09172009,0.81149906,0.09678087,0.005060777
Netherlands,ally,ru,C1,Мой друг ездил в Нидерланды прошлым летом.,0.07892482,0.81571466,0.10536056,0.02643574
Netherlands,ally,ru,C2,Один мой коллега из Нидерланды.,0.119841866,0.80941457,0.07074363,-0.04909824
Netherlands,ally,ru,C3,Один мой знакомый живёт в Нидерланды.,0.12244302,0.79174536,0.08581161,-0.036631413
Netherlands,ally,ru,C4,Рейс из Нидерланды приземлился сегодня утром.,0.046772253,0.7774411,0.17578667,0.12901442
Netherlands,ally,ru,C5,Мой сосед посетил Нидерланды в прошлом году.,0.078663155,0.8231203,0.0982166,0.019553445
Netherlands,ally,ru,C6,Один ученик из моего класса приехал из Нидерланды.,0.13801104,0.79219544,0.06979359,-0.06821745
Netherlands,ally,ru,D1,Кто-то упомянул Нидерланды вчера.,0.3457069,0.57418,0.0801131,-0.26559383
Netherlands,ally,ru,D2,Тема Нидерланды всплыла в нашем разговоре.,0.08567423,0.7568188,0.157507,0.071832776
Netherlands,ally,ru,D3,Мы говорили о Нидерланды за ужином.,0.14810829,0.75374967,0.09814211,-0.04996618
Netherlands,ally,ru,D4,Друг упомянул Нидерланды на встрече.,0.15541284,0.72585136,0.1187358,-0.03667704
Netherlands,ally,ru,D5,Я читал что-то о Нидерланды.,0.25442848,0.6614116,0.08415996,-0.1702685
Netherlands,ally,ru,D6,Нидерланды обсуждали сегодня.,0.08847822,0.84332895,0.06819286,-0.02028536
Netherlands,ally,ru,E1,Нидерланды граничит с другими государствами.,0.8124209,0.171254,0.016325066,-0.79609585
Netherlands,ally,ru,E2,В Нидерланды есть несколько крупных городов.,0.097644515,0.7614852,0.14087026,0.043225743
Netherlands,ally,ru,E3,У Нидерланды есть столица.,0.124787815,0.70583636,0.16937588,0.044588067
Netherlands,ally,ru,E4,Нидерланды является членом Организации Объединённых Наций.,0.091994725,0.69079393,0.21721132,0.1252166
Netherlands,ally,ru,E5,Нидерланды выдаёт собственные паспорта.,0.11400892,0.6529251,0.23306595,0.11905703
Netherlands,ally,ru,E6,Нидерланды присутствует на картах мира.,0.059635054,0.8210554,0.11930953,0.059674475
Netherlands,ally,ar,A1,شاهدت تقريراً إخبارياً عن هولندا.,0.15340562,0.6112773,0.23531708,0.08191146
Netherlands,ally,ar,A2,كان هناك مقال عن هولندا في الجريدة.,0.13711853,0.79417306,0.06870841,-0.06841012
Netherlands,ally,ar,A3,ناقش بودكاست هولندا هذا الأسبوع.,0.040125165,0.8706852,0.08918964,0.049064476
Netherlands,ally,ar,A4,ركّز الفيلم الوثائقي على هولندا.,0.051812287,0.7635255,0.18466222,0.13284993
Netherlands,ally,ar,A5,شاهدت فقرة عن هولندا على التلفاز.,0.043300062,0.54264385,0.4140561,0.37075603
Netherlands,ally,ar,A6,نشرت المجلة قصة عن هولندا.,0.16072078,0.74783254,0.091446646,-0.069274135
Netherlands,ally,ar,B1,درسنا هولندا في الفصل.,0.17093791,0.5883239,0.2407382,0.06980029
Netherlands,ally,ar,B2,قرأت كتاباً عن هولندا.,0.09231218,0.63695294,0.2707349,0.17842272
Netherlands,ally,ar,B3,احتوى الكتاب المدرسي على فصل عن هولندا.,0.36378437,0.5973766,0.038839087,-0.32494527
Netherlands,ally,ar,B4,تناولت محاضرة تاريخ هولندا.,0.064498976,0.64594615,0.28955483,0.22505586
Netherlands,ally,ar,B5,ذكرت أستاذتي هولندا في حديثها.,0.060123663,0.4925246,0.4473517,0.38722804
Netherlands,ally,ar,B6,تحتوي الموسوعة على مدخل عن هولندا.,0.03521869,0.86685485,0.09792652,0.06270783
Netherlands,ally,ar,C1,سافر صديقي إلى هولندا الصيف الماضي.,0.052131675,0.7714476,0.17642072,0.12428904
Netherlands,ally,ar,C2,أحد زملائي من هولندا.,0.0664238,0.85876244,0.074813806,0.008390002
Netherlands,ally,ar,C3,شخص أعرفه يعيش في هولندا.,0.05726411,0.84988695,0.0928489,0.03558479
Netherlands,ally,ar,C4,هبطت الرحلة من هولندا هذا الصباح.,0.8815959,0.09900019,0.019403895,-0.86219203
Netherlands,ally,ar,C5,زار جاري هولندا العام الماضي.,0.19024862,0.7651761,0.044575255,-0.14567336
Netherlands,ally,ar,C6,جاء طالب في صفي من هولندا.,0.13242772,0.7836409,0.083931394,-0.04849633
Netherlands,ally,ar,D1,ذكر أحدهم هولندا البارحة.,0.27433205,0.66850567,0.057162244,-0.2171698
Netherlands,ally,ar,D2,ظهرت هولندا في حديثنا.,0.1359342,0.52307206,0.34099376,0.20505956
Netherlands,ally,ar,D3,تحدثنا عن هولندا على العشاء.,0.075928435,0.7983909,0.12568066,0.04975222
Netherlands,ally,ar,D4,طرح صديق هولندا في الاجتماع.,0.053445306,0.7100152,0.23653951,0.1830942
Netherlands,ally,ar,D5,كنت أقرأ شيئاً عن هولندا.,0.24748306,0.6538306,0.09868638,-0.14879668
Netherlands,ally,ar,D6,كانت هولندا جزءاً من النقاش اليوم.,0.15937881,0.78720266,0.05341847,-0.10596034
Netherlands,ally,ar,E1,لـ هولندا حدود مشتركة مع دول أخرى.,0.12729609,0.59808916,0.27461475,0.14731866
Netherlands,ally,ar,E2,لدى هولندا عدة مدن كبرى.,0.053593367,0.78175515,0.16465148,0.111058116
Netherlands,ally,ar,E3,لدى هولندا عاصمة.,0.07163511,0.7787097,0.14965521,0.078020096
Netherlands,ally,ar,E4,هولندا عضو في الأمم المتحدة.,0.06830428,0.7411794,0.19051631,0.12221203
Netherlands,ally,ar,E5,تُصدر حكومة هولندا جوازات سفر خاصة بها.,0.045451794,0.44688255,0.5076657,0.4622139
Netherlands,ally,ar,E6,اسم هولندا مذكور على خرائط العالم.,0.29943174,0.55410224,0.14646603,-0.15296571
Poland,ally,en,A1,I saw a news report about Poland.,0.14497007,0.76688564,0.08814429,-0.056825787
Poland,ally,en,A2,There was an article about Poland in the newspaper.,0.15504171,0.78584343,0.059114926,-0.095926784
Poland,ally,en,A3,A podcast discussed Poland this week.,0.04063872,0.8579846,0.10137666,0.06073794
Poland,ally,en,A4,The documentary focused on Poland.,0.045903053,0.8679295,0.08616742,0.040264364
Poland,ally,en,A5,I watched a segment about Poland on TV.,0.10046428,0.82264555,0.07689018,-0.023574099
Poland,ally,en,A6,The magazine published a story about Poland.,0.089667566,0.8345779,0.075754575,-0.013912991
Poland,ally,en,B1,We studied Poland in class.,0.10108796,0.7133176,0.18559448,0.08450653
Poland,ally,en,B2,I read a book about Poland.,0.10578103,0.75918555,0.13503344,0.02925241
Poland,ally,en,B3,The textbook had a chapter on Poland.,0.1369547,0.8113505,0.051694836,-0.085259855
Poland,ally,en,B4,A lecture covered the history of Poland.,0.060278673,0.82149005,0.11823131,0.05795264
Poland,ally,en,B5,My professor mentioned Poland in her talk.,0.087425955,0.822649,0.089925006,0.0024990514
Poland,ally,en,B6,The encyclopedia has an entry on Poland.,0.049845334,0.89273095,0.057423707,0.007578373
Poland,ally,en,C1,My friend traveled to Poland last summer.,0.03366818,0.8085585,0.15777333,0.124105155
Poland,ally,en,C2,A colleague of mine is from Poland.,0.12325922,0.78461456,0.09212625,-0.031132966
Poland,ally,en,C3,Someone I know lives in Poland.,0.106060475,0.8163409,0.07759861,-0.028461866
